url,zip_code,locality,price,type_transaction,subtype_transaction,type_of_property,subtype_of_property,energy_class,heating_type,construction_year,number_of_frontages,surface_land,surface_livable_space,number_floors,building_condition,surroundings_type,furnished,nb_of_rooms,rooms_living_room,rooms_dining_room,rooms_kitchen_type_installed,rooms_kitchen_type_kitchen_surface,rooms_bedrooms_number,rooms_bedrooms_surface,rooms_bathrooms_number,rooms_toilets_number,rooms_laundry_room,rooms_office_presence,rooms_office_surface,rooms_basement_presence,rooms_basement_surface,rooms_attic,extras_open_fire,exterior_terrace_presence,exterior_terrace_surface,exterior_terrace_orientation,exterior_garden_presence,exterior_garden_surface,exterior_garden_orientation,exterior_swimming_pool
https://www.immoweb.be/en/classified/flat-studio/for-rent/andenne/5300/11443896,5300,Andenne,475.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,A,Gas,2022,,,28,2,,,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2018/11448094,2018,Antwerpen,820.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,50,,,,False,6,,,False,,1,[],1,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/mouscron/7700/11420149,7700,Mouscron,890.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,2,,101,4,Good,Urban,False,8,,,Installed,,3,"['14', '14', '12']",1,1,False,False,,False,,False,False,True,45,,False,,,No
https://www.immoweb.be/en/classified/ground-floor/for-rent/bornem/2880/11425173,2880,Bornem,1000.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,Not specified,Gas,,,,109,,As new,Urban,False,9,38,,Installed,10,2,"['13', '9']",1,1,True,False,,False,,False,False,True,333,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/forest/1190/11429241,1190,Forest,1300.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,3,,140,4,,,False,9,30,,Installed,,3,"['15', '13', '12']",1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/aalst/9310/11466021,9310,Aalst,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Electric,2014,,,,,As new,"Living area (residential, urban or rural)",False,7,,,Installed,,1,['15'],1,,True,False,,False,,False,False,False,20,,True,300,,No
https://www.immoweb.be/en/classified/apartment/for-rent/ronse/9600/11429563,9600,Ronse,895.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,2022,2,,95,6,,,False,9,41,,False,,2,"['11', '9']",1,2,False,False,,False,,False,False,True,11,,False,,,False
https://www.immoweb.be/en/classified/bungalow/for-rent/zedelgem/8210/11452349,8210,Zedelgem,775.0,FOR_RENT,RENT_REGULAR,HOUSE,BUNGALOW,D,,,,,100,,As new,Fitted out,False,7,35,,False,15,,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/charleroi/6001/11469810,6001,Charleroi,500.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,Not specified,,,2,,40,,,,False,6,,,False,,1,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/koningshooikt/2500/11439878,2500,Koningshooikt,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,,,,,Good,,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/turnhout/2300/11354605,2300,Turnhout,825.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,96,,As new,,False,7,,,False,,2,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/waterloo/1410/11435782,1410,Waterloo,2400.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,C,Gas,1997,3,674,230,,Good,,False,13,52,True,Installed,16,4,"['30', '17', '16', '11']",3,,False,True,16,False,,False,False,True,1,,True,1,,No
https://www.immoweb.be/en/classified/apartment/for-rent/lierde/9570/11389248,9570,Lierde,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2007,,,100,,,,False,8,21,,False,28,2,"['10', '15']",1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/etterbeek/1040/11465839,1040,Etterbeek,1160.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Gas,,,,,3,As new,,True,7,,,Installed,,1,[],,1,False,False,,False,,True,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/ouwegem/9750/11380937,9750,Ouwegem,715.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2005,,,88,2,,,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/aalst-gijzegem/9308/11311927,9308,Aalst Gijzegem,710.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,,2,,70,3,As new,Urban,False,7,,,Hyper equipped,,1,[],1,1,True,False,,True,,False,False,True,12,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11480752,2000,Antwerpen,785.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,,,,4,Good,Urban,False,6,,,Semi equipped,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407909,9000,Gent,555.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,B,Gas,,,,18,,As new,Fitted out,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/lede/9340/11377038,9340,Lede,690.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2013,2,,70,,As new,Urban,False,8,,,Hyper equipped,,2,[],1,1,True,True,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/fleron/4620/10793720,4620,Fleron,850.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,E,Electric,,2,,115,,Good,,False,9,32,,False,11,3,"['11', '9', '14']",1,1,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/oudenaarde/9700/11410375,9700,Oudenaarde,675.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,,1969,,,80,2,,,False,8,27,,False,6,2,"['11', '10']",1,1,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/zingem/9750/11415383,9750,Zingem,700.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2006,,,80,3,,,False,7,,,False,,2,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/sint-lievens-houtem/9550/10941018,9550,Sint-Lievens-Houtem,840.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,,,70,,Just renovated,,False,8,27,,False,7,2,"['9', '14']",1,1,False,False,,False,,False,False,True,4,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/saint-gilles/1060/11001597,1060,SAINT-GILLES,800.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,G,Electric,,,,30,5,,,False,6,,,Installed,,1,[],1,,False,False,,False,,False,False,True,8,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2060/11421977,2060,ANTWERPEN,940.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,2,,60,,,,False,6,,,Installed,,1,[],1,1,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/profondeville/5170/11309277,5170,Profondeville,850.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,E,,,2,,41,,Good,,False,6,,,Semi equipped,3,1,['14'],1,1,False,False,,True,,False,False,True,7,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/leuven/3000/10711323,3000,Leuven,885.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,Gas,,,,35,,Just renovated,,False,6,,,False,,,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/helecine/1357/11471353,1357,Helecine,1010.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,Gas,2020,2,,90,3,,,False,9,35,,Installed,,2,[],1,1,True,False,,True,,False,False,True,8,,False,,,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/erpent/5101/11178512,5101,ERPENT,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,D,Fuel oil,,4,,174,,Good,,False,9,55,True,Installed,17,2,"['13', '10']",1,1,False,False,,False,,False,False,False,,,True,1000,South,False
https://www.immoweb.be/en/classified/ground-floor/for-rent/chastre/1450/11428774,1450,Chastre,1150.0,FOR_RENT,RENT_REGULAR,APARTMENT,GROUND_FLOOR,A,Gas,2013,3,,105,,As new,,False,12,20,True,USA installed,9,3,"['11', '7', '7']",2,1,True,False,,True,2,False,False,False,25,,True,65,North East,No
https://www.immoweb.be/en/classified/apartment/for-rent/wepion/5100/11411233,5100,Wépion,1050.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2000,3,,95,,As new,,False,9,52,,USA installed,8,2,"['12', '13']",1,1,True,False,,False,,False,False,False,,,True,15,South,No
https://www.immoweb.be/en/classified/apartment/for-rent/erpe-mere-burst/9420/11396080,9420,Erpe-Mere Burst,975.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,2024,3,,80,3,Good,Urban,False,7,,,Hyper equipped,,2,"['12', '10']",1,1,False,False,,True,,False,False,True,28,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/yvoir/5530/11412693,5530,Yvoir,990.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,3,,,2,As new,Isolated,False,9,,,Installed,,2,[],,2,True,False,,False,,False,False,False,15,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/heist-aan-zee/8301/11074111,8301,Heist-aan-Zee,1200.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,1999,,,97,3,,,False,8,,,False,,2,[],2,,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/schaerbeek/1030/11377499,1030,Schaerbeek,1380.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,1996,2,,170,4,Good,,True,9,50,True,False,18,2,"['20', '18']",1,1,False,False,,True,6,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11340002,2000,Antwerpen,1600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,2021,,,,23,As new,,True,6,,,Hyper equipped,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/penthouse/for-rent/schilde/2970/11024456,2970,Schilde,1500.0,FOR_RENT,RENT_REGULAR,APARTMENT,PENTHOUSE,Not specified,Gas,2020,4,,,,As new,,False,10,,True,Installed,,2,[],1,1,True,False,,False,,True,False,False,9,,False,,,No
https://www.immoweb.be/en/classified/loft/for-rent/sint-niklaas/9100/11192227,9100,Sint-Niklaas,1350.0,FOR_RENT,RENT_REGULAR,APARTMENT,LOFT,C,,,2,,218,,As new,Urban,False,11,66,,False,20,2,"['23', '23']",2,2,True,False,,False,,False,False,True,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/auderghem/1160/11103491,1160,AUDERGHEM,1650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,2006,,,115,6,As new,,False,12,26,,Hyper equipped,5,3,"['15', '110', '8']",2,2,True,False,,True,,False,False,True,10,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/halle/1500/11422788,1500,Halle,1150.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,,,,,As new,Fitted out,False,7,,,False,,2,[],,,False,False,,False,,False,False,True,20,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/kluisbergen/9690/11451695,9690,Kluisbergen,995.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Gas,,,,157,,Good,,False,10,35,,False,16,3,"['13', '14', '15']",1,1,False,False,,False,,True,False,False,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/uccle/1180/11407743,1180,Uccle,3950.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,E,Gas,1900,4,2500,380,2,Good,,False,18,80,True,Hyper equipped,10,5,"['24', '24', '24', '20', '20']",3,4,True,True,10,True,,False,False,False,20,,True,2000,,No
https://www.immoweb.be/en/classified/house/for-rent/de-pinte/9840/11152033,9840,De Pinte,1325.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,B,Gas,,4,,210,3,As new,Fitted out,False,11,,True,False,,3,[],1,2,False,False,,False,,True,True,True,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/brasschaat/2930/11236448,2930,Brasschaat,5900.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,B,,,4,13300,750,,As new,,False,20,,,Installed,,5,[],5,6,True,True,,True,,False,False,True,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/la-louviere/7100/11460929,7100,La Louvière,725.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,F,Gas,,2,,77,,,,False,7,,,False,,2,[],1,,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11343149,2000,Antwerpen,1800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,,6,Good,,False,9,,,False,,3,[],2,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/knokke-heist/8300/11140655,8300,Knokke-Heist,2600.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,Not specified,,2023,2,,140,6,Good,Urban,False,10,,,Hyper equipped,,3,[],2,2,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ronse/9600/11398439,9600,Ronse,895.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,2,,180,4,Good,,False,14,43,,False,19,4,"['15', '7', '17', '16']",2,3,False,False,,True,16,True,False,False,,,False,,,False
https://www.immoweb.be/en/classified/exceptional-property/for-rent/daverdisse/6929/11415302,6929,Daverdisse,950.0,FOR_RENT,RENT_REGULAR,HOUSE,EXCEPTIONAL_PROPERTY,B,Gas,2024,3,,,1,As new,,False,12,,True,Hyper equipped,,3,"['14', '12', '11']",1,2,True,False,,False,,True,True,True,1,,True,1,,No
https://www.immoweb.be/en/classified/apartment/for-rent/libramont-chevigny/6800/11422671,6800,LIBRAMONT-CHEVIGNY,400.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,25,,Good,,True,6,,,Installed,,1,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/drongen/9031/11402785,9031,Drongen,1100.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,Electric,,4,,124,2,As new,Fitted out,False,9,,,False,,3,[],1,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ieper/8900/11402399,8900,Ieper,1250.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,,144,228,3,Good,,False,7,,,False,,2,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/knokke-heist/8300/11091557,8300,Knokke-Heist,2100.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,2023,2,,110,6,Good,Urban,False,9,,,Hyper equipped,,2,[],2,2,False,False,,True,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/charleroi/6000/11459357,6000,Charleroi,590.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,G,Electric,,2,,50,,Good,Urban,False,7,20,,False,14,1,['13'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/charleroi/6000/11387462,6000,Charleroi,350.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,2,,,2,Just renovated,,False,11,,,False,11,4,"['12', '12', '13', '15']",2,2,False,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/overijse/3090/11372947,3090,Overijse,3750.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,F,Gas,1920,4,4950,,2,Good,,False,15,,,Hyper equipped,,5,"['24', '17', '16', '12', '12']",3,4,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11441856,2000,Antwerpen,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,2024,,,,23,As new,Fitted out,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/bruxelles/1000/11119436,1000,Bruxelles,3000.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,2,,130,,As new,,True,11,,,Hyper equipped,,3,[],2,2,True,False,,True,,False,False,False,15,,False,,,False
https://www.immoweb.be/en/classified/town-house/for-rent/antwerpen/2180/11471006,2180,Antwerpen,1750.0,FOR_RENT,RENT_REGULAR,HOUSE,TOWN_HOUSE,B,Gas,1976,3,373,178,3,As new,,False,10,,,Installed,,4,"['15', '12', '12', '9']",1,2,False,False,,False,,False,True,True,1,,True,100,,No
https://www.immoweb.be/en/classified/apartment/for-rent/varsenare/8490/11428410,8490,Varsenare,785.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,2,,,,Good,,False,7,,,Installed,,2,[],1,1,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/sint-gillis/1060/11416256,1060,Sint-Gillis,2000.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,E,,,,,154,,As new,,False,9,,,False,,3,[],2,,False,False,,False,,False,False,True,38,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/leuven/3000/11489906,3000,Leuven,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,,,,,,,,,False,6,,,False,,,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/saint-ghislain/7330/11423614,7330,SAINT-GHISLAIN,515.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,F,Pellet,,2,,33,,Good,,False,6,,,Installed,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/woluwe-saint-lambert/1200/11475104,1200,Woluwé-Saint-Lambert,1080.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,Gas,,3,,65,4,,,False,8,27,,Installed,,1,[],1,1,True,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/ixelles/1050/11425609,1050,Ixelles,9000.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,1910,3,390,540,,As new,,False,16,37,,Hyper equipped,25,5,"['30', '32', '21', '30', '31']",5,,True,True,18,True,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/kalmthout/2920/11451797,2920,Kalmthout,1250.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,,,,,104,,,,False,7,,,False,,2,"['14', '13']",1,,False,False,,False,,False,False,True,65,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/niel/2845/11458412,2845,Niel,795.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,Gas,1997,2,,78,2,,Isolated,False,7,35,,False,,1,['14'],1,1,False,True,7,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/saint-ghislain/7330/11423613,7330,SAINT-GHISLAIN,515.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,F,Pellet,,2,,33,,Good,,False,6,,,Installed,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/uccle/1180/20003385,1180,Uccle,3150.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,2,,215,3,,,False,16,35,True,Installed,,5,"['23', '19', '18', '17', '17']",2,3,True,False,,True,,False,False,True,15,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/gilly/6060/11395045,6060,GILLY,500.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,C,Electric,,2,,23,2,,,False,6,,,Installed,,,[],,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/saint-josse-ten-noode/1210/20000097,1210,Saint-Josse-ten-Noode,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,Gas,1908,2,,90,4,As new,,False,10,25,True,Installed,20,3,"['13', '13', '13']",1,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/duplex/for-rent/herzele/9550/11418954,9550,Herzele,950.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,A,Gas,,,,150,,,,False,9,,,False,,3,"['13', '21', '10']",1,2,False,False,,False,,False,False,True,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/la-hulpe/1310/11465571,1310,La Hulpe,1500.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,2,,,3,As new,,False,10,,True,False,,4,[],,,False,True,,True,,False,False,False,,,True,1,,False
https://www.immoweb.be/en/classified/apartment/for-rent/antwerpen/2000/11428207,2000,Antwerpen,1170.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,A,,,,,55,,,,True,6,,,False,,1,[],1,1,False,False,,False,,False,False,True,7,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/wingene/8750/11424212,8750,Wingene,950.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A,,2022,,514,193,,Good,,False,9,,,False,,3,[],1,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/duplex/for-rent/bruxelles/1000/11466233,1000,Bruxelles,1100.0,FOR_RENT,RENT_REGULAR,APARTMENT,DUPLEX,F,Gas,1857,2,,80,4,As new,,False,9,38,,USA installed,,2,"['17', '14']",,1,True,True,10,True,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/house/for-rent/waterloo/1410/11441324,1410,Waterloo,1350.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,D,,2000,2,,157,2,,,False,10,47,,Installed,,3,[],1,2,False,False,,False,,False,False,False,40,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/woluwe-saint-pierre/1150/11455217,1150,WOLUWE-SAINT-PIERRE,3950.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,Not specified,Gas,,2,,430,,As new,,False,18,45,True,USA hyper equipped,,5,"['30', '17', '15', '14']",3,3,True,False,,True,,True,True,True,,,False,,,False
https://www.immoweb.be/en/classified/villa/for-rent/beersel/1650/11422733,1650,Beersel,1980.0,FOR_RENT,RENT_REGULAR,HOUSE,VILLA,C,Gas,1974,3,800,200,,Just renovated,,False,12,42,,Hyper equipped,10,3,"['18', '13', '9']",2,2,True,True,21,False,,False,False,False,16,,True,600,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/liege/4000/11372873,4000,Liège,530.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,Fuel oil,,2,,,3,As new,Urban,True,6,,,Installed,,,[],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/libramont-chevigny/6800/11393092,6800,LIBRAMONT-CHEVIGNY,320.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,,,,,12,2,Good,Shop street,True,7,,,Installed,,1,[],,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/mons/7000/11478927,7000,Mons,900.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,C,Gas,,2,,,2,As new,Urban,False,8,,,Installed,,3,"['15', '15', '15']",1,1,False,False,,False,,False,False,True,5,,False,,,False
https://www.immoweb.be/en/classified/kot/for-rent/gent/9000/11407914,9000,Gent,555.0,FOR_RENT,RENT_REGULAR,APARTMENT,KOT,Not specified,Gas,,,,18,,As new,Urban,False,6,,,False,,1,[],,,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/gits/8830/11392111,8830,Gits,525.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,D,,,,,67,1,Good,,False,8,17,True,Semi equipped,4,1,['21'],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4020/11407638,4020,LIÈGE,600.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,C,,,,,51,,,,False,7,18,,False,,1,[],1,1,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/ronse/9600/11424347,9600,Ronse,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,,,,,76,3,,,False,8,26,,False,7,2,"['13', '11']",1,1,False,False,,False,,False,False,True,5,,False,,,False
https://www.immoweb.be/en/classified/house/for-rent/wondelgem/9032/11443963,9032,Wondelgem,850.0,FOR_RENT,RENT_REGULAR,HOUSE,HOUSE,A++,Electric,,3,,,,Good,Fitted out,False,10,,,False,,4,[],1,2,False,False,,False,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4000/11389613,4000,Liège,550.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,2,,,3,As new,Urban,True,6,,,Installed,,1,[],,1,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/tielt/8700/11291034,8700,Tielt,650.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,3,,65,2,As new,Urban,False,7,,,False,,1,[],1,1,False,False,,False,,True,False,False,,,False,,,False
https://www.immoweb.be/en/classified/flat-studio/for-rent/la-louviere/7100/10611351,7100,La Louviere,690.0,FOR_RENT,RENT_REGULAR,APARTMENT,FLAT_STUDIO,Not specified,Gas,,,,,4,Just renovated,"Living area (residential, urban or rural)",True,14,,True,False,,6,"['14', '16', '12', '14', '14']",2,,True,False,,True,,False,False,False,,,False,,,False
https://www.immoweb.be/en/classified/apartment/for-rent/liege/4030/11213954,4030,Liège,800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,Not specified,Gas,,3,,65,,As new,Fitted out,False,6,,,Installed,,,[],,,False,False,,False,,False,False,False,,,False,,,No
https://www.immoweb.be/en/classified/apartment/for-rent/aalst/9300/11320976,9300,Aalst,800.0,FOR_RENT,RENT_REGULAR,APARTMENT,APARTMENT,B,Gas,,2,,100,2,As new,Urban,False,7,,,Hyper equipped,,1,[],1,1,True,True,,False,,False,False,False,,,False,,,False
